scan_date,ticker,direction,recommended_contract,recommended_dte,recommended_volume,recommended_oi,recommended_spread_pct,overnight_score,premium_score,active_days_20d,median_vol_20d,mean_vol_20d,max_vol_20d,scan_day_vs_mean_ratio,fillable_entry_day,next_day_pct,day2_pct,day3_pct,peak_return_3d,outcome_tier,is_win
2026-04-17,PL,BULLISH,O:PL260501C00040500,13,11,0,0.022,5,0,0,0.0,0.0,0,11.0,False,-2.546777546777539,-1.16944184174408,2.5727682450704994,8.393710764926594,home_run,True
2026-04-17,PPG,BULLISH,O:PPG260529C00120000,41,25,0,0.0,6,0,0,0.0,0.0,0,25.0,False,-0.10448118682316115,-3.421856187248308,-2.768830501571338,0.34828036569438897,flat,False
2026-04-17,PFSI,BEARISH,O:PFSI260515P00090000,27,30,340,0.0768,2,0,5,0.0,11.0,210,2.727272727272727,False,-0.2854995751741363,-4.155652543461516,-4.3459880675979035,5.297665688279839,home_run,True
2026-04-17,RACE,BULLISH,O:RACE260529C00400000,41,10,0,0.0,2,0,0,0.0,0.0,0,10.0,True,-0.002683025911062823,-3.8487327343435753,-3.827279985982137,1.6369895674567874e-06,flat,False
2026-04-17,RH,BEARISH,O:RH260508P00130000,20,22,2,0.0,5,1,2,0.0,0.15,2,22.0,False,1.1698826158580957,-1.7229150522181151,-3.140952488406431,4.013042482407467,strong,True
2026-04-17,PNC,BULLISH,O:PNC260515C00280000,27,10,11,0.0,5,0,0,0.0,0.0,0,10.0,False,0.9875000130318369,1.441218385195414,0.11120393158389205,2.4198211823317455,directional,True
2026-04-17,ROKU,BULLISH,O:ROKU260529C00125000,41,220,10,0.0288,5,0,2,0.0,1.4,19,157.14285714285714,True,2.18607742226835,-1.7901707458890055,1.8504142679151625,3.2791117996385255,strong,True
2026-04-17,TEAM,BULLISH,O:TEAM260508C00068000,20,500,57,0.0471,3,0,1,0.0,25.0,500,20.0,True,6.782198023504028,6.3937873031119326,10.561700233388812,13.459810200541067,home_run,True
2026-04-17,TPG,BEARISH,O:TPG260515P00045000,27,33,47,0.0715,2,1,2,0.0,0.25,3,33.0,True,-0.6669624162388076,0.4891079656279597,1.3339302602371959,1.4450826343826355,directional,True
2026-04-17,SITM,BULLISH,O:SITM260515C00590000,27,15,1,0.0091,4,0,1,0.0,0.05,1,15.0,False,4.858720804149376,3.9592572571567923,4.145902699526439,7.989991683813018,home_run,True
2026-04-17,STLA,BULLISH,O:STLA260529C00009000,41,40,12,0.0952,6,0,4,0.0,0.75,12,40.0,True,0.8120600972540786,-0.348026072066225,-1.392111368909504,2.4361940105110844,directional,True
2026-04-17,TER,BULLISH,O:TER260522C00405000,34,23,0,0.0275,4,0,0,0.0,0.0,0,23.0,False,-1.3591693950580659,-0.11830467538218241,1.2618940732376187,2.7393626880931583,directional,True
2026-04-17,TDG,BEARISH,O:TDG260515P01240000,27,70,1,0.0,2,1,2,0.0,0.15,2,70.0,True,0.6904284068938121,-4.756371540326699,-6.1719910260056325,6.766045717702318,home_run,True
2026-04-17,TGT,BULLISH,O:TGT260522C00134000,34,20,5,0.0,5,0,2,0.0,0.25,4,20.0,True,1.8304072870629275,3.332295137293196,2.1589534601968254,4.1145229220241095,strong,True
2026-04-17,TWLO,BULLISH,O:TWLO260529C00146000,41,10,0,0.0053,4,0,0,0.0,0.0,0,10.0,True,3.932620881584102,3.7042345669529646,7.379913602342568,10.370422803260597,home_run,True
2026-04-17,URI,BULLISH,O:URI260522C00810000,34,18,0,0.0,2,0,0,0.0,0.0,0,18.0,True,2.024746534101617,1.2648333483797052,0.8340109310235223,4.877219175877665,strong,True
2026-04-17,ULTA,BULLISH,O:ULTA260508C00565000,20,65,1,0.0108,3,0,1,0.0,0.05,1,65.0,True,3.4118819998509085,3.0359934119797667,1.9065297716732752,4.566648272880672,strong,True
2026-04-17,USAR,BULLISH,O:USAR260529C00019500,41,24,3,0.0677,6,0,2,0.0,0.15,2,24.0,True,13.182957011057923,14.536342764259286,27.368420287779998,30.075191794182725,home_run,True
2026-04-17,VLO,BEARISH,O:VLO260529P00210000,41,70,4,0.0025,4,0,2,0.0,0.2,3,70.0,True,1.175944010416664,4.355018730001534,4.788732667270985,0.18779533756357844,flat,False
2026-04-20,ACN,BEARISH,O:ACN260529P00185000,38,12,2,0.0015,5,1,2,0.0,1.2,12,10.0,True,-0.32810511178852136,-2.542804212285644,-8.602481913617927,10.350663838210039,home_run,True
2026-04-17,WDC,BULLISH,O:WDC260501C00407500,13,20,0,0.007,7,0,0,0.0,0.0,0,20.0,True,0.4268187886724252,3.030709105173888,4.450769382453465,7.913669064748206,home_run,True
2026-04-17,WING,BULLISH,O:WING260515C00220000,27,521,102,0.0571,4,0,16,4.5,7.8,32,66.7948717948718,True,1.370071701791215,-3.6416408060475467,-3.2290923907507403,4.227360389960494,strong,True
2026-04-17,WSBF,BULLISH,O:WSBF260515C00020000,27,40,64,0.0583,5,1,0,0.0,0.0,0,40.0,False,-0.4315043987451073,-2.588999644323713,-2.8586826921152277,0.9708700828181933,flat,False
2026-04-20,ADI,BULLISH,O:ADI260515C00387500,24,28,0,0.0741,6,0,0,0.0,0.0,0,28.0,True,-1.5168641874630984,0.09710364197201513,5.991341000606873,7.169661492504262,home_run,True
2026-04-20,AEM,BEARISH,O:AEM260515P00202500,24,387,0,0.0345,4,1,0,0.0,0.0,0,387.0,True,-6.146311595780472,-5.693420525801209,-8.054897770753177,9.515225725884827,home_run,True
2026-04-20,AKAM,BULLISH,O:AKAM260529C00104000,38,24,10,0.0174,5,0,1,0.0,1.2,24,20.0,False,0.471216790672693,-0.5224333022417968,-1.475107247310206,1.8848587220576232,directional,True
2026-04-20,ALB,BEARISH,O:ALB260515P00180000,24,1729,279,0.0996,2,0,18,8.5,22.45,212,77.01559020044543,True,1.8426310983653955,-0.3130928395508328,-0.8674231947603424,3.5004904240435635,strong,True
2026-04-20,AMGN,BULLISH,O:AMGN260515C00362500,24,101,0,0.0,3,0,0,0.0,0.0,0,101.0,True,-1.5135979690534398,-1.2108711938158698,-0.4398003435036911,0.15136007579570052,flat,False
2026-04-20,ANET,BULLISH,O:ANET260515C00172500,24,11,0,0.0684,6,0,0,0.0,0.0,0,11.0,True,3.602038124274239,6.5208245295409455,3.416243962695726,6.970330073442654,home_run,True
2026-04-20,APLD,BULLISH,O:APLD260508C00036500,17,11,0,0.0377,7,0,0,0.0,0.0,0,11.0,True,-2.7027036507479933,0.7455741074115674,12.923263355455408,15.781299961987184,home_run,True
2026-04-20,APP,BULLISH,O:APP260529C00560000,38,10,1,0.0,5,0,1,0.0,0.05,1,10.0,False,-3.621477783163339,-1.476700453177826,-7.4934794224103,0.20979106940993575,flat,False
2026-04-20,AVAV,BEARISH,O:AVAV260508P00187500,17,11,0,0.0759,5,0,0,0.0,0.0,0,11.0,True,6.510169509820393,6.525379558645052,2.372866025507978,0.24843812139934457,flat,False
2026-04-20,AXTI,BULLISH,O:AXTI260501C00082000,10,51,18,0.004,5,0,1,0.0,1.35,27,37.77777777777778,True,-4.812085804084408,10.385985832156228,-4.431187604029454,14.398169723363493,home_run,True
2026-04-20,BE,BULLISH,O:BE260529C00245000,38,214,1,0.0093,6,0,2,0.0,0.1,1,214.0,True,1.2095128336965066,5.259540935538548,8.842262942327732,10.688599488484728,home_run,True
2026-04-20,BILL,BULLISH,O:BILL260501C00041500,10,28,1,0.0198,4,0,1,0.0,0.05,1,28.0,False,0.37849805525327385,1.034572080563566,-7.49432286799872,2.9775457312415163,directional,True
2026-04-20,BSX,BEARISH,O:BSX260522P00059000,31,10,0,0.0,3,1,0,0.0,0.0,0,10.0,False,-2.4102304348849484,6.3617031424529085,7.706185344165023,2.6233818828522124,directional,True
2026-04-20,CAR,BULLISH,O:CAR260508C00715000,17,13,0,0.079,5,1,0,0.0,0.0,0,13.0,True,17.274962336255758,-27.079500256010796,-62.362023753342896,39.24113209708136,home_run,True
2026-04-20,CART,BULLISH,O:CART260508C00047500,17,30,0,0.0,7,0,0,0.0,0.0,0,30.0,True,-2.635768066073402,-1.0679370244777422,-3.044766714507352,1.726881294623208,directional,True
2026-04-20,CDNS,BULLISH,O:CDNS260522C00335000,31,10,2,0.0,5,0,2,0.0,0.1,1,10.0,False,2.304551440468014,4.116164945545526,-1.3092663823341837,4.866562009419153,strong,True
2026-04-20,CDE,BULLISH,O:CDE260515C00020500,24,474,0,0.0,3,0,0,0.0,0.0,0,474.0,True,-6.774517016897795,-2.275025663771215,-4.651159704997162,-0.6066741789074406,wrong,False
2026-04-20,CHTR,BULLISH,O:CHTR260515C00265000,24,900,0,0.0988,2,0,0,0.0,0.0,0,900.0,False,-1.1197854639575833,-0.8990945714315808,-1.189260378725376,3.849769345029043,strong,True
2026-04-20,CLS,BULLISH,O:CLS260515C00445000,24,12,0,0.0051,6,0,0,0.0,0.0,0,12.0,False,0.4761664288235118,0.15456477721753975,-2.373353085481746,2.8270820340741225,directional,True
2026-04-20,CSTM,BEARISH,O:CSTM260515P00030000,24,5029,58,0.0759,2,2,6,0.0,5.1,48,986.0784313725491,True,-1.0568061939476383,1.7503284872601772,2.2676535887570396e-06,1.3870521454704048,directional,True
2026-04-20,CVNA,BULLISH,O:CVNA260522C00460000,31,99,3,0.0026,6,0,1,0.0,0.15,3,99.0,True,-0.26617243520128214,3.681685749626077,0.2562225462503709,3.704073455263188,strong,True
2026-04-20,DASH,BULLISH,O:DASH260522C00200000,31,300,17,0.0094,5,0,4,0.0,1.1,18,272.7272727272727,True,-3.8724989735288844,-3.967331784794032,-6.743940990516338,0.3846147414630472,flat,False
2026-04-20,DDOG,BULLISH,O:DDOG260515C00136000,24,11,0,0.0,7,1,0,0.0,0.0,0,11.0,True,-0.3468527160992728,1.8498530828182738,-1.4490514796118747,4.794208967062724,strong,True
2026-04-20,DHI,BEARISH,O:DHI260501P00152500,10,12,0,0.01,6,1,0,0.0,0.0,0,12.0,True,5.778007661563965,5.11281640523102,7.0953444767856535,-4.297634456620091,wrong,False
2026-04-20,DOCN,BULLISH,O:DOCN260522C00100000,31,53,2,0.0451,6,0,2,0.0,0.1,1,53.0,True,5.7385275030397045,6.64284542041578,7.022441230715161,10.784864750400358,home_run,True
2026-04-20,EL,BEARISH,O:EL260501P00077000,10,82,2,0.0282,2,0,2,0.0,0.1,1,82.0,True,-2.556197032303702,-1.5285758996668202,-1.8625542377920208,4.071932812876318,strong,True
2026-04-20,EXPE,BULLISH,O:EXPE260515C00295000,24,14,0,0.0949,5,0,0,0.0,0.0,0,14.0,False,0.20494356352244947,-3.1620531022121154,-8.369932983023169,2.386184221060237,directional,True
2026-04-20,ENPH,BEARISH,O:ENPH260501P00033500,10,19,5,0.0257,5,0,2,0.0,0.25,4,19.0,True,-0.7674175564204159,4.368360715323376,6.7296335519837855,1.239672123752498,directional,True
2026-04-20,FCNCA,BULLISH,O:FCNCA260515C02100000,24,15,36,0.0689,5,0,9,0.0,0.9,5,15.0,False,-0.3677017315836204,-0.7581943270884277,-4.128587465452613,1.651241803522226,directional,True
2026-04-20,FIX,BULLISH,O:FIX260515C01530000,24,10,5,0.0099,4,0,1,0.0,0.5,10,10.0,False,-0.35295524765413866,2.642714987552755,5.584226689027825,7.075213883631239,home_run,True
2026-04-20,GDDY,BEARISH,O:GDDY260508P00085000,17,65,65,0.0,3,0,1,0.0,3.25,65,20.0,False,1.1300062482834086,0.9017252892123123,-3.241642913975109,5.74135163673703,home_run,True
2026-04-20,HON,BEARISH,O:HON260501P00222500,10,89,3,0.0484,5,0,2,0.0,0.15,2,89.0,True,-3.2732648991455053,-4.25263288034164,-6.703231331988066,9.536866966547105,home_run,True
2026-04-20,HIMS,BULLISH,O:HIMS260508C00034500,17,22,0,0.0628,7,0,0,0.0,0.0,0,22.0,True,-4.030957017472317,-6.449531670809951,-9.222832574878193,1.3866511901245262,directional,True
2026-04-20,HUT,BULLISH,O:HUT260501C00082000,10,700,0,0.0027,6,0,0,0.0,0.0,0,700.0,True,-3.0510167982596625,2.215467608266282,-0.278520517702986,5.304469306463839,home_run,True
2026-04-20,INTU,BULLISH,O:INTU260501C00417500,10,11,1,0.0,6,0,1,0.0,0.05,1,11.0,True,0.004941853003888278,0.951014666843185,-5.318284763241666,3.5002346664031854,strong,True
2026-04-20,IRM,BULLISH,O:IRM260529C00114000,38,26,9,0.0101,5,0,1,0.0,1.3,26,20.0,False,-2.2401046784579055,-2.7379047897340145,-3.658837844037144,0.3899444121795394,flat,False
2026-04-20,JAZZ,BULLISH,O:JAZZ260515C00185000,24,55,74,0.0543,1,0,7,0.0,4.15,40,13.25301204819277,False,-1.742694125544593,-0.07899195473717777,-1.2835669856500862,1.6094032998710248,directional,True
2026-04-20,JNJ,BEARISH,O:JNJ260515P00237500,24,10,0,0.0126,3,0,0,0.0,0.0,0,10.0,False,-1.9636726073477926,-1.989680478774274,-0.01734193225351022,2.9953622700173925,directional,True
2026-04-20,KDK,BEARISH,O:KDK260515P00010000,24,22,33,0.0126,6,1,1,0.0,1.1,22,20.0,False,-1.1111114964340707,-6.0606041339912835,-10.303029147061437,11.313134010392009,home_run,True
2026-04-20,LEN,BEARISH,O:LEN260501P00089000,10,11,6,0.058,1,1,10,0.5,1.55,13,7.096774193548387,True,0.2018673593218715,0.3506129921825148,0.06374873053099947,0.8287331726618993,flat,False
2026-04-20,LMND,BULLISH,O:LMND260508C00077000,17,34,1,0.0513,4,0,1,0.0,0.05,1,34.0,True,-3.8007899248671206,-3.160040774719676,-3.6842880593440577,1.7911774077164766,directional,True
2026-04-20,LMT,BULLISH,O:LMT260508C00607500,17,10,0,0.0,5,0,0,0.0,0.0,0,10.0,False,-1.6050763475379721,-4.447083561144152,-8.858041214673861,-0.051613599513138715,wrong,False
2026-04-20,LRCX,BEARISH,O:LRCX260522P00245000,31,626,7,0.0873,4,2,5,0.0,0.45,3,626.0,True,-1.8201872939704076,0.9081880958233488,-1.7479869438388334,3.754370428903765,strong,True
2026-04-20,LUV,BEARISH,O:LUV260515P00039000,24,1003,0,0.0614,5,0,0,0.0,0.0,0,1003.0,True,-2.1520847227515247,-5.906268593684616,-9.732185557149691,11.884269550164769,home_run,True
2026-04-20,MCD,BULLISH,O:MCD260529C00295000,38,41,0,0.0021,4,0,0,0.0,0.0,0,41.0,False,-1.661563713464968,-2.238220067694418,-1.4367632829553407,-0.2573812808743151,wrong,False
2026-04-20,MDT,BEARISH,O:MDT260529P00083000,38,11,1,0.0502,3,0,1,0.0,0.05,1,11.0,True,-3.5294117647058822,-2.0941162109375,-1.423528334673713,3.576471665326287,strong,True
2026-04-20,MMM,BEARISH,O:MMM260508P00147000,17,10,3,0.0535,5,1,3,0.0,0.25,2,10.0,True,-1.9352699995355882,-3.712021942340245,-4.332895417509499,5.158522894391929,home_run,True
2026-04-20,MP,BULLISH,O:MP260515C00073000,24,44,0,0.0538,6,0,0,0.0,0.0,0,44.0,True,-0.7096449702091728,4.469277429271094,-4.393779714896248,4.831647750529635,strong,True
2026-04-20,NET,BULLISH,O:NET260515C00215000,24,43,0,0.0061,5,1,0,0.0,0.0,0,43.0,True,1.3964152965896734,1.3427066835573203,0.09276890776817427,3.486156412402805,strong,True
2026-04-20,NFLX,BEARISH,O:NFLX260522P00105000,31,32,71,0.0694,5,1,7,0.0,6.35,53,5.039370078740157,True,-2.3726649466891394,-1.6766868461778626,-2.119582732443087,2.9104716916332167,directional,True
2026-04-20,NRG,BEARISH,O:NRG260529P00160000,38,10,0,0.0,5,1,0,0.0,0.0,0,10.0,False,-4.657080665255404,-4.822492617689516,-1.6859659121409414,5.337833511812695,home_run,True
2026-04-20,OKLO,BULLISH,O:OKLO260515C00072000,24,14,0,0.0533,5,0,0,0.0,0.0,0,14.0,True,-8.1021567439431,6.282113110390987,12.22662422497088,18.361954190002116,home_run,True
2026-04-20,PATH,BEARISH,O:PATH260515P00010500,24,41,0,0.0588,4,1,0,0.0,0.0,0,41.0,True,2.083330804651429,3.125003251162437,-4.450756130796495,6.250003612402718,home_run,True
2026-04-20,RDDT,BULLISH,O:RDDT260515C00177500,24,10,0,0.0062,5,0,0,0.0,0.0,0,10.0,True,-5.689194536794113,-1.184750085041046,-8.010580518482566,0.986287087409978,flat,False
2026-04-20,RBLX,BULLISH,O:RBLX260515C00066000,24,13,0,0.0271,6,0,0,0.0,0.0,0,13.0,True,-0.9218852959191254,-3.5419709046604577,-10.318614324859364,4.188902100833437,strong,True
2026-04-20,RH,BEARISH,O:RH260508P00137000,17,42,0,0.0334,3,1,0,0.0,0.0,0,42.0,True,-2.859345006411406,-4.260984925116291,-3.223774379500577,5.851849227072235,home_run,True
2026-04-20,ROKU,BULLISH,O:ROKU260501C00128000,10,10,0,0.0,5,0,0,0.0,0.0,0,10.0,False,-3.8911811586359315,-0.3284794593694761,-3.175272395794953,1.0696538364356067,directional,True
2026-04-20,SATS,BULLISH,O:SATS260529C00144000,38,10,0,0.0,6,0,0,0.0,0.0,0,10.0,False,-8.326548286321108,-9.436754784729812,-10.058473360175862,1.687513425837039,directional,True
2026-04-20,SHOP,BULLISH,O:SHOP260529C00139000,38,35,0,0.0102,5,0,0,0.0,0.0,0,35.0,True,-2.9672895642944255,-2.3531103197667598,-8.073106884021307,1.5983447178909476,directional,True
2026-04-20,SITM,BULLISH,O:SITM260515C00550000,24,13,4,0.02,4,0,2,0.0,0.25,4,13.0,True,-0.8577906979324509,-0.6797936440778305,5.30770779829814,6.148458118579573,home_run,True
2026-04-20,SNOW,BULLISH,O:SNOW260515C00162500,24,17,0,0.087,4,0,0,0.0,0.0,0,17.0,True,0.26588429798632496,3.4100022096641536,-2.685460052855373,4.16112533118997,strong,True
2026-04-20,SNPS,BULLISH,O:SNPS260508C00485000,17,79,1,0.0009,4,1,1,0.0,0.1,2,79.0,False,1.4383309626349141,3.5383468414415904,-0.8894660801571459,4.187005098166832,strong,True
2026-04-20,TEM,BULLISH,O:TEM260515C00064000,24,1615,0,0.0773,4,0,0,0.0,0.0,0,1615.0,True,-2.870726442622569,-2.236706020547372,-9.404722390438563,1.9196881505543577,directional,True
2026-04-20,TGT,BULLISH,O:TGT260515C00131000,24,18,0,0.0867,8,0,0,0.0,0.0,0,18.0,True,1.474885622611475,0.3226348928526795,-0.007683078087797142,2.2430527757840055,directional,True
2026-04-20,TLN,BEARISH,O:TLN260508P00335000,17,22,1,0.0339,3,0,1,0.0,1.1,22,20.0,True,-4.77098416381476,-2.0042721295504076,-0.29168832669092326,5.1810756875703925,home_run,True
2026-04-20,U,BULLISH,O:U260508C00030500,17,13,0,0.0759,4,0,0,0.0,0.0,0,13.0,False,-4.221636459057263,-2.676216755279994,-8.367887425773155,1.7715793441387067,directional,True
2026-04-20,USAR,BULLISH,O:USAR260508C00024500,17,10,0,0.0,8,0,0,0.0,0.0,0,10.0,True,1.1957501393699217,12.533214558955319,2.258636636793146,14.924715513460828,home_run,True
2026-04-20,VST,BEARISH,O:VST260522P00160000,31,19,5,0.089,4,1,3,0.0,0.3,3,19.0,True,-2.9385941966733204,-2.3872222517964796,-1.7230538198523617,3.4273152363330164,strong,True
2026-04-20,ZETA,BEARISH,O:ZETA260529P00017500,38,20,4,0.0,3,1,4,0.0,0.45,3,20.0,True,-1.873281179380803,0.05509557802815866,-5.840219544970292,8.35261279229618,home_run,True
2026-04-20,VRT,BULLISH,O:VRT260501C00347500,10,15,0,0.0,6,0,0,0.0,0.0,0,15.0,True,-0.6265696252007809,-2.94837484544465,2.3345313444228792,3.4477274895836567,strong,True
2026-04-21,AFL,BULLISH,O:AFL260508C00113000,16,16,4,0.0838,5,0,5,0.0,1.05,16,15.238095238095237,True,-1.051996205915322,-0.732945807896842,-1.164091793927712,0.025868759161853185,flat,False
2026-04-21,AVAV,BEARISH,O:AVAV260501P00197500,9,50,26,0.0,4,2,1,0.0,0.05,1,50.0,True,0.014283859435251022,-3.884417735940695,-6.56447908825778,7.021465547570449,home_run,True
2026-04-21,CLS,BULLISH,O:CLS260515C00445000,23,12,6,0.0051,4,0,0,0.0,0.0,0,12.0,True,-0.32007785167976893,-2.836015655530444,1.7815029787058414,4.366921788157836,strong,True
2026-04-21,ALAB,BULLISH,O:ALAB260529C00215000,37,31,0,0.0583,4,0,0,0.0,0.0,0,31.0,True,1.0887105061174929,2.9014915279120768,10.871488429385126,11.599207955263193,home_run,True
2026-04-21,ALB,BULLISH,O:ALB260522C00215000,30,101,121,0.005,4,0,4,0.0,6.25,101,16.16,True,-2.1167214894148083,-2.661022381993524,-5.085171942820936,1.637938801000567,directional,True
2026-04-21,AMAT,BULLISH,O:AMAT260515C00425000,23,14,0,0.0141,6,0,0,0.0,0.0,0,14.0,True,2.3203943362990747,2.429438202041283,5.759137916192502,6.6365734283468205,home_run,True
2026-04-21,APP,BEARISH,O:APP260515P00467500,23,18,0,0.0307,5,1,0,0.0,0.0,0,18.0,False,2.22536697558606,-4.0174957885510025,-5.260152892150584,8.82539130399967,home_run,True
2026-04-21,CAR,BULLISH,O:CAR260522C00775000,30,13,0,0.0,7,1,0,0.0,0.0,0,13.0,True,-37.82091650329759,-67.9062146323167,-71.4273708979369,18.73048058140135,home_run,True
2026-04-21,AXTI,BULLISH,O:AXTI260515C00081000,23,10,0,0.0,4,0,0,0.0,0.0,0,10.0,True,15.966389811132789,0.4001555863230724,1.5873064720679952,20.181403860372278,home_run,True
2026-04-21,CRDO,BULLISH,O:CRDO260508C00177500,16,47,26,0.081,7,0,1,0.0,2.35,47,20.0,True,3.3657023200764074,1.2109935010543418,6.393188569786614,8.536985173850715,home_run,True
2026-04-21,COF,BEARISH,O:COF260529P00210000,37,55,0,0.0,4,1,0,0.0,0.0,0,55.0,False,-1.5160529996141976,-2.8987630208333335,-5.486420054494599,5.688890998746142,home_run,True
2026-04-21,CRWD,BULLISH,O:CRWD260501C00412500,9,20,0,0.0005,4,0,0,0.0,0.0,0,20.0,False,3.7966221115591816,-0.9385879654728573,-0.3291730871616543,4.079093482580733,strong,True
2026-04-21,FICO,BEARISH,O:FICO260515P01020000,23,10,52,0.088,4,0,10,0.5,5.15,46,1.9417475728155338,True,-6.41748018615258,-5.492426954217714,-3.0847910964478675,16.078903273307134,home_run,True
2026-04-21,DAVE,BULLISH,O:DAVE260515C00275000,23,110,0,0.0349,7,0,0,0.0,0.0,0,110.0,True,2.9015666416315344,0.13139388427154858,0.20803589860715388,5.000183379468681,home_run,True
2026-04-21,DIS,BULLISH,O:DIS260529C00113000,37,20,0,0.0113,3,0,0,0.0,0.0,0,20.0,True,0.5081980005985353,-0.6136719475703327,-1.6204828131929354,1.908139590849428,directional,True
2026-04-21,DLR,BEARISH,O:DLR260515P00207500,23,16,3,0.0769,6,1,1,0.0,0.8,16,16.0,False,-0.20370616070375502,-0.6309931932230388,-0.6309931932230388,1.5998394933384001,directional,True
2026-04-21,EL,BEARISH,O:EL260501P00072500,9,52,0,0.0384,7,1,0,0.0,0.0,0,52.0,True,1.0545790431180802,0.7118396070114775,2.5837064260799094,1.5554965658109916,directional,True
2026-04-21,EOG,BULLISH,O:EOG260508C00138000,16,260,287,0.0,5,1,8,0.0,15.0,260,17.333333333333332,True,0.4379630799939067,1.0873632237314002,0.5285848242939615,2.0161640893420056,directional,True
2026-04-21,FULT,BULLISH,O:FULT260515C00022500,23,10,70,0.0,1,1,10,0.5,4.6,35,2.173913043478261,True,-0.09149061030241906,1.0064040425711585,-1.9670617329561675,2.881975165224907,directional,True
2026-04-21,GEHC,BEARISH,O:GEHC260501P00073000,9,50,51,0.0488,2,0,2,0.0,2.55,50,19.607843137254903,False,-1.2178283235289735,-3.279823706547976,-4.746745320987154,5.175758866500966,home_run,True
2026-04-21,GM,BULLISH,O:GM260515C00077000,23,518,26,0.087,4,0,1,0.0,25.9,518,20.0,True,-0.06325110689436705,-0.6704659796756368,-1.2650182773462173,0.9487704639567557,flat,False
2026-04-21,HON,BEARISH,O:HON260515P00222500,23,25,0,0.0055,5,0,0,0.0,0.0,0,25.0,True,-1.0125095757793512,-3.5460371083203013,-4.0725415493901025,6.475563931664707,home_run,True
2026-04-21,IESC,BULLISH,O:IESC260515C00680000,23,100,100,0.0028,4,0,1,0.0,5.0,100,20.0,False,3.1957267415453914,3.8958476595041023,6.311701340500308,8.33407574977511,home_run,True
2026-04-21,IRM,BULLISH,O:IRM260522C00126000,30,1833,0,0.0901,1,0,0,0.0,0.0,0,1833.0,False,-0.5092053323146944,-1.4512409856725512,-1.5276255798210332,1.790717509468091,directional,True
2026-04-21,LITE,BULLISH,O:LITE260508C00965000,16,24,3,0.0314,6,0,2,0.0,1.25,24,19.2,True,4.382733784105715,1.1912745123115163,5.343403748080766,7.072358809869826,home_run,True
2026-04-21,PFSI,BEARISH,O:PFSI260515P00090000,23,30,370,0.0768,5,0,5,0.0,11.0,210,2.727272727272727,False,-0.19858883001692887,-0.8715815598840543,0.8274485763994229,2.0741370959504986,directional,True
2026-04-21,LNG,BULLISH,O:LNG260508C00267500,16,10,0,0.0873,7,1,0,0.0,0.0,0,10.0,False,-0.11637404518265487,-0.22887639017523578,-0.267671526925808,1.0318886032299937,directional,True
2026-04-21,MA,BULLISH,O:MA260529C00500000,37,12,1,0.0271,2,0,2,0.0,0.7,12,12.0,False,-0.23271660074130196,-1.7541791565830689,-1.404123706319673,0.4771639830534325,flat,False
2026-04-21,PPG,BULLISH,O:PPG260529C00120000,37,25,25,0.0,2,0,0,0.0,0.0,0,25.0,False,0.6761613495720437,-0.567976094908635,-1.0097339958909026,2.2628924496716367,directional,True
2026-04-21,MDT,BEARISH,O:MDT260515P00082000,23,10,10,0.08,3,0,1,0.0,0.5,10,10.0,True,1.487806366711128,2.1829279457650532,1.6097557253953887,-0.8048825147675305,wrong,False
2026-04-21,MU,BULLISH,O:MU260508C00477500,16,11,0,0.0057,5,0,0,0.0,0.0,0,11.0,True,8.478350390833622,7.196582229005102,10.534514491233061,12.819883001997198,home_run,True
2026-04-21,RJF,BEARISH,O:RJF260515P00170000,23,35,2,0.0053,2,1,0,0.0,0.0,0,35.0,False,-0.012938868602985985,-0.7311999080436244,-0.7247326459522968,1.921827795898306,directional,True
2026-04-21,SCVL,BULLISH,O:SCVL260515C00017500,23,15,15,0.0,2,0,1,0.0,0.75,15,15.0,False,0.6874717902027689,-0.8461131676361721,-1.110519497940492,1.2162844508114086,directional,True
2026-04-21,POET,BULLISH,O:POET260515C00011500,23,517,462,0.0845,7,0,1,0.0,25.85,517,20.0,True,24.58537031964558,14.341466019793256,47.317076892387576,51.21951219512195,home_run,True
2026-04-21,SITM,BULLISH,O:SITM260515C00590000,23,15,16,0.0091,3,1,1,0.0,0.05,1,15.0,False,0.17953850786426837,6.218844640222406,8.917625105644888,12.903719633060037,home_run,True
2026-04-21,QBTS,BEARISH,O:QBTS260515P00022500,23,10,0,0.0,4,1,0,0.0,0.0,0,10.0,True,4.322199268753264,-5.157173546451948,-9.184676959144575,12.082516608397476,home_run,True
2026-04-21,QS,BEARISH,O:QS260515P00007000,23,2909,6184,0.0909,3,0,19,38.5,241.85,2909,12.028116601199091,True,4.727792876497716,6.160456266649125,3.438392409622492,0.2865324047711715,flat,False
2026-04-21,RDDT,BEARISH,O:RDDT260515P00162500,23,24,14,0.0093,4,1,1,0.0,1.2,24,20.0,True,4.776174951277743,-2.461416455893895,-1.230710757780612,3.9982125674290145,strong,True
2026-04-21,RH,BEARISH,O:RH260515P00133000,23,11,3,0.0205,7,1,1,0.0,0.55,11,11.0,True,-1.442896897517099,-0.37515594986609085,-0.7935974988558372,3.0805884583431125,strong,True
2026-04-21,RGTI,BEARISH,O:RGTI260529P00016500,37,367,215,0.0813,4,1,4,0.0,26.1,367,14.061302681992336,True,0.7123241685841182,-7.616435011772261,-8.98629802547089,11.780819827563143,home_run,True
